name_anno,max_exp,max_exp_raw
115866,19.42,759170.78
66133,19.42,898692.1
74323,19.42,865120
151664,19.42,796564.43
142818,19.42,730168.7
137650,19.41,908982.77
139089,19.41,784655.53
104016,19.41,804229
47857,19.41,1043926.84
137115,19.41,848837.42
36586,19.4,865725.86
47156,19.4,967771.52
136835,19.4,947460.16
46348,19.4,868554.36
142031,19.4,881314.37
79077,19.4,719283.05
48559,19.4,1000327.71
44799,19.4,972508.87
47282,19.4,948540.59
47470,19.4,844153.36
47322,19.4,769367.36
45172,19.4,849611.69
42896,19.39,970755.49
75813,19.39,786809.61
48080,19.39,744588.96
138754,19.39,865739.41
43279,19.39,777439.77
7561,19.39,774740
44790,19.39,788598.02
138925,19.39,960794.26
69290,19.39,883693.49
141109,19.39,856238.42
138892,19.38,747619.03
78821,19.38,701795.24
122619,19.38,706440
139547,19.38,849829.14
83407,19.38,898006.16
42533,19.38,757071.51
96332,19.38,701756.19
68727,19.37,736421.33
42141,19.37,881954.04
41474,19.37,699690
42758,19.37,916700.69
137463,19.37,843961.08
140800,19.37,723824.81
136496,19.37,731952.03
44545,19.37,984114.97
140526,19.37,972825.85
42439,19.36,793796.76
124035,19.36,749652.74
138580,19.36,759569.53
46709,19.36,837603.03
136510,19.36,868259.2
48675,19.36,846150.46
43976,19.35,725377.87
118572,19.35,826982.28
40044,19.35,864564.37
47609,19.35,891888.6
77227,19.35,857723.3
91824,19.35,1100603.68
141176,19.34,695901.61
48142,19.34,758708.02
36758,19.34,715691.22
43300,19.34,772737
136109,19.34,964509.57
129410,19.34,949069.32
7848,19.34,811295.32
44301,19.34,741657.4
53960,19.34,757130.63
143762,19.34,792562.57
59656,19.34,704222
143545,19.33,927995.86
142777,19.33,793526.88
142007,19.33,765025.08
141052,19.33,713420
115020,19.33,830559.43
45877,19.33,892407.86
9977,19.32,799244.69
137219,19.32,738720
81136,19.32,948203.78
142598,19.32,762346.86
44229,19.32,805052.5
136257,19.31,745379.79
28829,19.31,691254.05
47632,19.31,852232.83
136925,19.31,928977.14
142259,19.31,935256.82
28915,19.3,699134.11
47611,19.3,954674.13
142139,19.3,798523.81
46235,19.3,720781.5
47953,19.3,674904.35
41829,19.3,794744.3
141433,19.3,723460.13
136181,19.29,817188.15
138099,19.29,779757.21
64608,19.29,821422.8
70287,19.29,726682.31
8909,19.29,727102.06
68336,19.29,874711.92
81024,19.28,998910.37
142267,19.28,921519.55
119535,19.28,930154.02
31849,19.28,1092219.34
80654,19.28,999600
35957,19.28,846836.02
75655,19.28,885890.84
68908,19.28,798395.72
44701,19.27,875776.48
46834,19.27,860943.11
42055,19.27,814405.53
81678,19.27,700158.78
136096,19.26,867224.11
142759,19.26,671434.54
118892,19.26,692981.22
43269,19.26,793224.38
29461,19.26,824830.37
138544,19.26,800271.69
48187,19.25,931948.7
7519,19.25,840289.73
45095,19.25,723343.24
46166,19.25,741270.39
83930,19.25,704673.86
142557,19.25,1060599.22
45433,19.25,803550
85594,19.24,826210
73860,19.24,837680.44
140813,19.24,652300.6
111508,19.24,703504.83
70065,19.24,750499.36
139005,19.24,795419.76
43109,19.24,710614.22
141536,19.24,742320
45288,19.24,798901.9
139603,19.24,717796.66
139914,19.24,869853.46
138376,19.24,910818.61
256,19.23,656722.26
80706,19.23,677769.98
141072,19.23,708247.31
136488,19.23,702932.41
139964,19.23,659452.83
136484,19.23,699026.23
46117,19.23,677770
75718,19.23,1046751.46
136899,19.22,918510
48812,19.22,1009678.94
139782,19.22,1034151.76
142623,19.22,782932.53
137824,19.22,749796.83
137262,19.21,853898.29
106824,19.21,814139.09
136674,19.21,755721.62
3025,19.21,734702.96
85922,19.21,917028.81
12525,19.21,712129.9
137839,19.21,901106.06
46013,19.2,703420.78
81536,19.2,908604.72
32818,19.2,804977.28
138364,19.2,878521.63
46495,19.2,835464.26
117814,19.2,704765.49
112282,19.2,764450.29
142468,19.19,733657.97
48147,19.19,1013383.99
77159,19.19,693359.05
81631,19.19,789323.15
37637,19.18,796261.46
70524,19.18,873689.6
140887,19.18,766070.56
13396,19.18,662012.2
44920,19.18,780834.59
46785,19.18,698399.16
142198,19.18,784915.49
47839,19.17,745222.77
150429,19.17,639050.32
77161,19.17,620146.91
92676,19.17,679916.46
8278,19.17,657611.67
57046,19.16,643296.83
141497,19.16,659798.12
45893,19.16,723554.01
42866,19.16,632870.8
36118,19.16,652326.95
48135,19.16,653320
45776,19.16,737557.93
46022,19.16,738838.76
139697,19.15,722132.62
120981,19.15,899388.57
137941,19.15,867789.92
140066,19.15,687094
6297,19.15,599910
65806,19.15,717258.45
137358,19.14,739407.4
137703,19.14,716344.89
74703,19.14,748729.87
136226,19.14,830185.81
11037,19.14,818495.78
54745,19.14,631116.14
145061,19.14,600320.88
137181,19.14,687047.52
45365,19.14,642191.17
136858,19.14,676301.3
46792,19.13,647431.97
119199,19.13,629433.93
142010,19.13,848992.22
42857,19.13,645207.09
47444,19.13,861874.17
28382,19.13,684174.57
142732,19.13,665541.59
139772,19.12,683026.09
7690,19.12,799595.21
61878,19.12,757980
43535,19.12,694457.58
46445,19.12,763378.87
139225,19.12,658834.74
45721,19.12,622734.36
1598,19.12,636854.74
70603,19.12,663527.87
48578,19.12,675097.94
31222,19.11,736561.42
146303,19.11,588624.87
42950,19.11,664771.49
44720,19.11,694961.63
138238,19.11,795042.11
45938,19.1,730411.74
48309,19.1,745029.93
42810,19.1,681173.07
34142,19.1,681988.89
56791,19.09,862957.8
138155,19.09,807638.56
140851,19.09,763005.32
48858,19.09,579090
137646,19.09,639472.59
6264,19.09,764964.79
136964,19.08,735327.88
114559,19.08,739311.97
139598,19.08,719930.77
55836,19.08,644185.84
136161,19.08,647678.67
55993,19.08,773466.61
44599,19.08,694373.81
73444,19.07,598865.06
33315,19.07,775309.21
43242,19.07,826327.89
117948,19.07,601661.59
73731,19.07,749410.57
47007,19.07,737332.42
137795,19.07,861539.73
137992,19.07,681307.86
139512,19.06,721761.61
137707,19.06,574097.23
9308,19.06,591477.51
68508,19.06,716018.01
41710,19.06,609191.82
70273,19.06,720438.13
140548,19.06,621371
82165,19.06,668315.99
114839,19.06,698997.7
67481,19.05,798715.77
133302,19.05,802365.65
46351,19.05,638969.84
142470,19.05,770459.93
46382,19.05,619254.96
142269,19.05,766103.06
143029,19.05,610626.43
81013,19.05,728846.13
47734,19.05,599019.11
45281,19.04,698865.32
2082,19.04,613967.64
140029,19.04,581287.42
11565,19.04,622405.58
42054,19.04,640968.12
41602,19.04,608575.94
43211,19.04,854624.13
44759,19.04,677161.97
42655,19.03,669112.32
139831,19.03,652320.11
137356,19.03,730677.34
102684,19.03,569183.05
84539,19.03,746401.06
70288,19.03,609683.64
123630,19.03,648414.6
138611,19.03,670740
72292,19.03,605543.06
45908,19.03,654611.83
136750,19.03,607396.66
45497,19.03,679357.42
48225,19.02,708175.4
42193,19.02,575996.03
29930,19.02,666864.7
100312,19.02,659400.37
41924,19.01,733466.47
119058,19.01,857729.48
69890,19.01,607921.99
48576,19.01,745284.25
46900,19.01,605721.11
45191,19.01,657576.43
68928,19,601172.67
76014,19,650807.23
136568,19,579343.73
151155,19,667793.53
45902,19,519285.91
44226,18.99,625165.26
1846,18.99,736084.44
1517,18.99,675815.54
74690,18.99,649615.06
41768,18.99,756930
48415,18.99,617500
62164,18.98,757940.88
77776,18.98,806251.9
40598,18.98,726404.38
46749,18.98,617916.38
43072,18.97,622413.69
43936,18.97,650075.1
139157,18.97,572369.23
110008,18.97,581934.38
138048,18.97,598930.52
119642,18.97,814817.92
141029,18.97,671250.58
47995,18.97,614885.74
140700,18.96,560075.19
30212,18.96,611278.82
44446,18.96,775574.08
59114,18.95,834606.96
71912,18.95,686801.32
140829,18.95,537629.86
442,18.95,809552.89
137234,18.95,689436.64
42877,18.95,580860
114811,18.95,688064.67
80100,18.95,626424.66
139168,18.95,674525.54
47023,18.95,557771.27
141721,18.95,569148.11
138111,18.94,568417.63
138696,18.94,569223.18
45524,18.94,591541.57
80279,18.94,521631.67
78516,18.94,602729.37
45033,18.94,693600.37
46328,18.94,534918.08
110537,18.94,503965.55
55592,18.94,608304.43
137245,18.94,699937.59
138923,18.93,634735.89
131908,18.93,669127.96
142569,18.93,549914.31
2597,18.93,617262.36
82212,18.93,633028.86
43294,18.93,611986.48
141794,18.93,706074.48
141801,18.93,642034.62
120806,18.93,655017.63
75784,18.92,702033.24
43401,18.92,673295.66
77155,18.92,629292.14
83618,18.92,625948.22
32531,18.92,658572.28
75035,18.92,605710
69310,18.92,717669.4
45253,18.92,578252.92
83400,18.92,692738.3
137125,18.92,770027.75
141487,18.91,621426.66
142584,18.91,632177.43
48742,18.91,565415.28
140927,18.91,726449.68
48518,18.9,700103.4
46242,18.9,693078.43
142863,18.9,547507.35
137451,18.9,605430
39134,18.9,741460.68
44972,18.89,670605.58
77712,18.89,548164.66
142792,18.89,720810.25
138819,18.89,545468.6
138132,18.89,616641.7
36473,18.89,544548.34
140461,18.89,597915.14
124985,18.89,535537.8
44432,18.89,844011.25
193,18.88,611672.68
140546,18.88,711510.67
117705,18.88,764814.23
138994,18.88,575708.89
45180,18.88,516747.61
76694,18.87,524765.21
36523,18.87,641879.21
42135,18.87,488594.88
65144,18.87,526471.26
139287,18.87,582574.95
86303,18.87,658637.95
73023,18.87,603875.87
137934,18.87,783939.41
78137,18.86,605424.78
12575,18.86,560975.37
45098,18.86,610252.6
68684,18.86,573640.42
141618,18.86,555000.8
62754,18.86,621503.59
43871,18.86,684431.3
7493,18.86,485343.15
133798,18.86,630778.7
44376,18.86,561008.78
75423,18.85,645350
139788,18.85,544194.56
46564,18.85,574421.32
116402,18.85,646518.86
76441,18.85,550871.47
35310,18.84,587483.27
44950,18.84,627670
119142,18.84,509729.94
141115,18.84,603124.12
46801,18.84,688028.69
56898,18.84,507374.51
139936,18.84,554802.87
44897,18.83,572420
46547,18.83,526185.22
141683,18.83,754687.47
138890,18.83,606114.99
36266,18.83,501422.9
48133,18.83,545175.15
46728,18.83,660379.23
42695,18.83,549858.62
43566,18.82,544491.73
57370,18.82,484473.57
47714,18.82,594730.43
45791,18.82,529209.67
142636,18.82,478757.49
117698,18.82,649445.82
46852,18.81,570435.97
137475,18.81,567642.93
116520,18.81,662427.45
104178,18.81,561634.75
138917,18.8,706621.89
102913,18.8,484884.54
45740,18.8,621080.57
141593,18.8,522388.04
12401,18.8,657189.42
47070,18.8,573611.07
42546,18.8,565169.14
46419,18.8,649568.57
32812,18.8,885818.05
141726,18.8,592518
147969,18.8,586419.09
42704,18.79,481382.31
6862,18.79,643609.43
117106,18.79,630783.29
137309,18.79,707467.06
139461,18.79,543467.01
30807,18.79,627387.7
106452,18.79,584984.17
142437,18.79,501200
43356,18.79,707380.15
142249,18.79,610640
61059,18.79,502434.08
28573,18.78,602118.32
43650,18.78,541331.54
82670,18.78,614696.51
126114,18.78,676887.52
44681,18.78,591453.23
47515,18.78,610713.96
76535,18.77,537273.52
33850,18.77,509470.69
30613,18.77,718562
123799,18.76,630851.97
137323,18.76,505452.17
140231,18.76,526848.73
10179,18.76,600663.66
138666,18.76,600541.51
138254,18.75,571047.51
48355,18.75,633849.39
30401,18.75,530601.19
137697,18.75,463927.37
48775,18.75,538993.35
128679,18.75,512144.51
136248,18.75,452670.48
42343,18.75,645000.89
142209,18.75,509820.83
43402,18.75,491005.22
142162,18.74,591622.87
74018,18.74,428800
145007,18.74,512756.8
44140,18.74,655680.81
142446,18.74,471781.95
108739,18.74,604146.76
47810,18.73,490545.12
133929,18.73,505184.12
70975,18.73,532270
30816,18.73,676349.36
9003,18.73,529108.17
69736,18.73,626280
92818,18.73,591160.62
36629,18.73,502517.08
136083,18.73,731850.1
82570,18.72,503559.97
77947,18.72,681689.4
140982,18.72,559480.14
149852,18.72,498661.43
46123,18.72,502163.27
139494,18.71,545214.92
85612,18.71,629999.11
47618,18.71,579257.34
38770,18.71,490880
45448,18.71,507119.51
137289,18.71,541805.96
138835,18.71,675850.12
140593,18.71,598594.65
38460,18.71,570753.21
4828,18.71,583924.64
113956,18.71,742779.46
80591,18.71,522454.2
47628,18.71,512506.73
139646,18.7,581709.92
46654,18.7,684037.45
38212,18.7,530413.72
113768,18.7,575290.03
71706,18.7,700500.41
138823,18.69,605818.3
43417,18.69,571389.97
146576,18.69,538239.82
43011,18.69,476822.84
73554,18.68,447164.44
137397,18.68,524000.31
48363,18.68,523526.78
64918,18.68,540280
136192,18.68,612167.61
138935,18.68,441595.08
139795,18.67,561871.91
43944,18.67,512433
32804,18.67,710452.58
139270,18.67,490925.31
139128,18.67,616258.2
141368,18.66,535982.8
139486,18.66,422252.56
115370,18.66,494440.55
107413,18.66,500481.17
11268,18.66,509054.31
61763,18.66,499012.85
136706,18.66,461093.53
118107,18.66,505635.8
43680,18.66,479006.97
138504,18.65,515079.38
139803,18.65,480369.68
81839,18.65,447992.2
34506,18.65,456499.34
137504,18.65,553766.32
80150,18.65,558223.51
10264,18.65,538695.81
41645,18.65,411235.02
70361,18.65,558468.37
6409,18.65,529064
77181,18.64,453201.53
46795,18.64,556642.5
48264,18.64,417354.62
117708,18.63,559571.45
141129,18.63,467882.63
43247,18.63,480723.33
142116,18.63,656131.99
44601,18.63,519295.92
5470,18.63,442541.9
138538,18.63,401310.4
138105,18.62,661370.69
126030,18.62,587679.41
143822,18.62,483638.21
69572,18.62,694378.81
43647,18.62,680572.56
139981,18.62,475522.38
10524,18.62,474592.03
45991,18.62,500825.8
74803,18.62,492216.43
136162,18.62,535756.33
85002,18.62,502780.69
58117,18.61,463927.02
140573,18.61,633626.52
43994,18.61,515823.61
7741,18.61,529497.81
138043,18.61,533214.94
42854,18.61,409239.95
46519,18.61,450961.52
115261,18.61,575616.36
79674,18.61,513828.12
46130,18.6,519754.22
64200,18.6,517887.9
44664,18.59,534322.08
3890,18.59,493047.34
42019,18.59,637113.25
37079,18.59,398163.59
43935,18.58,658346.19
62206,18.58,624355.87
140454,18.58,466193.82
32056,18.58,438162.96
46927,18.57,448847.92
6687,18.57,447800
138448,18.57,537238.03
139323,18.57,676075.57
141989,18.57,519410.39
138311,18.57,504473.94
41925,18.57,446676.58
44791,18.57,536061.04
136940,18.57,619445.91
138645,18.57,479326.88
45632,18.57,560284.41
136796,18.57,530563.49
139877,18.56,441954.04
45103,18.56,422461.54
140026,18.56,471849.38
142844,18.56,503380
45284,18.56,450722.85
5525,18.56,519084.14
5153,18.56,407323.86
86368,18.56,547886.37
139274,18.55,612560
86244,18.55,470230.55
137730,18.55,422181.34
136360,18.55,655871.6
85833,18.55,555732.15
142810,18.55,495168.94
120418,18.55,443994.77
104965,18.55,517487.53
41756,18.54,595920
41801,18.54,511074.34
137636,18.54,442541.9
1651,18.53,475109.17
136485,18.53,510102.35
140299,18.53,554067.44
44795,18.52,429295.73
73321,18.52,521989.79
145412,18.52,560989.47
141027,18.51,525395.77
42032,18.51,457601.24
36242,18.51,505805.18
81537,18.51,532160
141287,18.51,443369.78
115518,18.5,546342.67
137093,18.5,627809.74
42846,18.5,567214.82
136804,18.5,479559.35
44633,18.5,431229.74
47266,18.5,458217.61
138654,18.49,480563.46
139881,18.49,369776.68
290,18.49,559645.87
43912,18.49,634710
52427,18.49,521930.9
12282,18.49,523762.59
3471,18.49,413692.97
46408,18.49,437094.97
81383,18.49,503800.26
42377,18.49,458286.91
47035,18.48,425804.57
34258,18.48,477898.33
136606,18.48,450621.83
140965,18.48,508534.94
136586,18.48,624415.63
47668,18.48,499932.76
86201,18.48,472022.37
41791,18.47,539043.11
129473,18.47,430296.36
109147,18.47,582341.31
138432,18.47,430365.42
59256,18.47,536477.07
143059,18.47,441529.06
43636,18.47,382225.02
46777,18.46,497936.38
12420,18.46,542490
137326,18.46,548499.56
80405,18.46,444443.78
115358,18.46,409742.82
72426,18.46,517039.07
42910,18.46,511706.44
45657,18.46,455346.07
80070,18.46,396398.49
113518,18.46,451050.98
44418,18.45,582976.3
46010,18.45,437222.22
82177,18.45,421797.41
44245,18.45,432910.96
118211,18.45,387518.19
90723,18.45,476508.65
140559,18.45,417629.43
138703,18.45,430000.85
78157,18.45,550612.56
37878,18.45,449151.24
42723,18.45,410536.91
141563,18.45,414122.61
42391,18.44,485578.68
41591,18.44,439352.7
69478,18.44,523625.18
45833,18.44,451933.25
137595,18.44,548674.36
137778,18.44,582965.49
32382,18.44,531457.21
47245,18.44,425737.54
139171,18.43,512846.2
68487,18.43,416457.77
70895,18.42,400976.88
11010,18.42,464330.05
142382,18.42,539142.76
146434,18.42,492486.39
141543,18.42,410729.57
102543,18.42,392241.48
10682,18.42,477984.9
47879,18.42,428232.51
44218,18.41,555850.31
141385,18.41,543848.1
45705,18.41,416799.91
140267,18.41,435239.6
68150,18.4,527996.77
115815,18.4,416258.3
140211,18.4,400867.45
73713,18.4,475824.87
140281,18.4,462443.84
127636,18.4,424338.47
5234,18.4,498501.54
139664,18.4,402768.19
46221,18.4,409446.9
79860,18.4,414122.45
32410,18.39,404172.49
138197,18.39,479219.51
33432,18.39,391428.22
138987,18.38,400646.42
12104,18.38,401685.45
13432,18.38,437926.65
140316,18.38,463167.46
141324,18.38,468684.21
140296,18.38,378019.24
45020,18.37,410052.66
44796,18.37,555847.75
46387,18.37,451583.22
34847,18.37,534700
118187,18.37,500162.35
47683,18.37,413694.28
12425,18.36,477398.29
141546,18.36,362939.96
47175,18.36,461196.06
82756,18.36,532512.51
47711,18.36,435011.76
139468,18.36,407589.25
139104,18.35,401003.35
138437,18.35,414643.33
56726,18.35,439648.34
2567,18.35,615239.91
117443,18.35,443417.93
40071,18.35,393997.25
48669,18.35,410322.36
138182,18.35,479480
63955,18.35,387863.35
137098,18.35,438364.49
138523,18.35,345574.74
44373,18.35,413724.51
116995,18.34,434940
83239,18.34,453863.22
46425,18.34,475638.09
119545,18.34,372951.64
46891,18.34,368745.52
138322,18.34,377040.52
141755,18.34,423179.81
120530,18.34,458767.63
45369,18.34,534482.54
139611,18.33,364850
54638,18.33,465585.73
47556,18.33,411238.29
12418,18.32,362247.2
138264,18.32,369783.59
142773,18.32,342683.94
6389,18.32,451011.92
91540,18.32,422317.79
47487,18.32,617765.59
127107,18.31,367828.24
45072,18.31,445170.83
141952,18.31,400526.76
43980,18.31,365563.65
83179,18.31,438295.83
35337,18.31,492125.11
74428,18.31,408463.48
42083,18.31,376713.46
137263,18.31,353348.68
40425,18.31,482795.78
52364,18.3,409282.88
44871,18.3,380244.61
102011,18.3,384036.06
45026,18.3,535944.31
44029,18.3,375429.66
43638,18.3,468040.41
43555,18.3,434806.62
9259,18.29,411369.96
8852,18.29,366947.83
32308,18.29,443733.97
136967,18.29,559840
139175,18.29,378098.82
1152,18.29,448030.51
139252,18.29,639403.64
47102,18.28,395936.81
43049,18.28,415141.5
136085,18.28,446356.72
71347,18.27,387940
45759,18.27,451897.79
137229,18.27,380885.47
37358,18.27,540619.26
141353,18.26,555537.61
132348,18.26,407000.94
48853,18.26,392102.23
142604,18.26,455839.02
78559,18.26,436767.65
141796,18.26,433219.12
6605,18.26,367771.31
141123,18.26,454760.73
43792,18.26,448466.67
45899,18.25,397975.4
43879,18.25,379962.1
44124,18.25,397763.24
42410,18.25,517056.55
42066,18.24,383633.71
82478,18.24,455961.54
137081,18.24,523958.02
5331,18.24,488032.31
141875,18.24,396252.46
69489,18.23,455584.93
43400,18.23,453489.72
118957,18.23,358682.08
127648,18.23,509953.46
42497,18.23,419100
2830,18.23,533748.7
141501,18.23,372452.38
58992,18.22,530179.01
76750,18.22,406929.68
70347,18.22,436228.08
138416,18.21,486417.92
136541,18.21,386786.65
139456,18.21,380532.84
142077,18.21,436020.34
42549,18.2,399097.11
118906,18.2,326623.85
142926,18.2,446771.38
50030,18.2,445050
54143,18.2,440169.02
47192,18.2,410863.58
137600,18.2,339415.26
44979,18.19,319974.42
39771,18.19,390391.18
53261,18.19,430843.29
7307,18.19,375765.98
46999,18.19,466750.64
67075,18.18,314975.23
44386,18.18,382157.08
95421,18.18,406100.55
47765,18.18,374903.38
136315,18.18,418156.17
39753,18.18,440565.2
46909,18.18,357930.24
85237,18.18,423800.91
113801,18.18,378390
119664,18.18,405378.6
35858,18.17,396029.88
111701,18.17,462256.9
83316,18.17,420690.27
118880,18.17,405490.16
142827,18.17,456637.62
48178,18.17,436841.28
139698,18.17,369148.01
113696,18.17,396275.39
76369,18.16,400611.82
79458,18.16,372997.78
136971,18.16,479971.42
139025,18.16,411228.53
35824,18.16,368190
85558,18.16,384712.63
69131,18.16,389775.67
38410,18.15,328723.22
44216,18.15,322159.92
52503,18.15,331008.09
42622,18.15,320707.39
136927,18.15,447908.16
95060,18.15,330994.77
136861,18.15,455890
9521,18.15,343617.16
136572,18.14,439224.16
38391,18.14,520805.75
143285,18.14,388868.96
76798,18.14,437646.92
83060,18.14,562703.38
69580,18.14,349894.54
62156,18.14,373211.66
140023,18.14,369879.92
137204,18.14,334137.27
141780,18.13,396775.05
137211,18.13,434923.3
141261,18.13,436773.75
68380,18.13,335278.19
126684,18.13,483476.63
144780,18.13,344113.91
142919,18.13,330400.67
142851,18.13,396697.64
10468,18.13,366890.17
46769,18.13,367223.29
142932,18.12,409579.09
80122,18.12,467012.07
33998,18.12,371928.92
73217,18.12,370753.63
41952,18.12,401945.63
75567,18.12,572378.65
136511,18.12,405101.32
56576,18.12,479164.22
138212,18.12,366920.92
150818,18.11,446834.26
141165,18.11,381482.1
139867,18.11,440012.45
62780,18.11,312621.38
118212,18.11,428880.34
141124,18.11,347724.13
44397,18.11,447292.17
43084,18.1,368938.5
10253,18.1,537329.19
44388,18.1,367421.2
60779,18.1,347751.77
137189,18.1,425987.39
57305,18.1,321726.44
142288,18.1,348708.24
58680,18.09,326789.4
46898,18.09,399812.17
269,18.09,410360.14
121695,18.09,326836.28
78415,18.09,327708.28
75025,18.09,458361.8
3202,18.08,359866.97
45767,18.08,349185.38
114835,18.08,444198.24
136450,18.08,438140.37
56290,18.08,345379.94
142566,18.07,330518.71
48722,18.07,328431.69
40955,18.07,418975.61
47290,18.07,439703.39
136501,18.07,399051.5
142561,18.07,388550.25
113657,18.06,346746.71
136514,18.06,357423.86
136585,18.06,333526.34
139753,18.06,313762.85
48450,18.06,400744.68
141771,18.06,321053.52
83752,18.06,487061.78
45455,18.05,487614.63
142119,18.05,397258.21
44941,18.05,333756.69
42475,18.05,443831.92
141317,18.05,315466.66
141408,18.05,391997.65
139170,18.05,369196.71
33319,18.04,379474.03
36602,18.04,350283.92
77441,18.04,386856.5
138612,18.04,273760.74
141713,18.04,315444.8
57554,18.04,364686.51
142387,18.03,400339.92
116894,18.03,354888.45
81340,18.03,396436.56
142227,18.03,374836.21
47313,18.03,277655.53
139630,18.03,363749.81
60473,18.02,348534.56
120462,18.02,352416.35
45659,18.02,310769.52
62381,18.02,288587.79
143978,18.02,356430.1
139786,18.02,370296.92
137893,18.02,359231.57
139593,18.02,453313.34
32480,18.02,343992.35
138343,18.02,514657.82
138128,18.02,432147.88
70893,18.01,432247.4
10724,18.01,395995.02
55623,18.01,372188.3
120406,18.01,310143.55
140202,18.01,341122.82
46273,18.01,384014.31
141604,18,313241.49
47729,18,401062.36
136038,18,375361.74
140263,18,307858.5
42170,18,328496.91
43216,17.99,261580.89
136584,17.99,311024.4
139613,17.99,320337.91
138199,17.99,404161.76
137623,17.99,371172.41
47238,17.98,279623.65
6201,17.98,322408.4
129120,17.98,419263.71
136425,17.98,294875.57
141322,17.98,310318.88
45128,17.98,360861.67
82112,17.98,301372.67
95604,17.98,326626.9
85100,17.98,351459.4
55737,17.97,256212.54
149853,17.97,461715.15
92601,17.97,321595.34
68342,17.97,420790.43
146268,17.97,357551.13
10404,17.97,276167.37
43124,17.96,351560.28
138949,17.96,285520
48257,17.96,459604.29
41976,17.96,320413.34
41730,17.96,275358.25
141565,17.96,370149.13
37154,17.96,372402.81
44753,17.95,354721.97
43032,17.95,425315.57
140440,17.95,299437.42
119732,17.95,284685.51
9317,17.95,356236.82
66673,17.95,372255.81
136440,17.95,321935.74
42366,17.95,349028.91
115855,17.94,390207.24
138428,17.94,306280
148954,17.94,336425.21
137811,17.94,427924.55
97710,17.94,395974.17
45864,17.94,415628.02
51772,17.94,295198.1
698,17.94,307552.35
142640,17.93,295107.65
49215,17.93,323812.43
30439,17.93,459835.77
69053,17.92,412902.49
136434,17.92,332366.58
59944,17.92,316634.2
47884,17.92,370560.37
142745,17.92,294629.54
142634,17.91,410592.52
132853,17.91,344124.6
70946,17.91,423488.69
141976,17.91,436342.27
93773,17.91,347071.74
73841,17.91,274114.94
41625,17.91,287960.11
32061,17.91,291975.39
48401,17.91,274890
43997,17.9,281995.84
106183,17.9,332221.56
46196,17.9,317842.21
84578,17.9,413989.83
44483,17.9,334115.77
76490,17.9,254274.4
47867,17.9,307231.69
137679,17.9,341705.19
48222,17.9,377258.08
73472,17.9,335859.47
142570,17.89,400358.77
12882,17.89,329302.39
36976,17.89,418189.7
140597,17.88,324903.16
47420,17.88,309241.57
11378,17.88,283723.51
139330,17.88,329987.94
9737,17.87,248766.46
38583,17.87,355142.19
32526,17.87,326259.05
142831,17.87,271462.32
57601,17.86,286963.35
42432,17.86,376063.19
43669,17.86,379309.22
43911,17.86,347929.79
140537,17.86,393488.53
137813,17.85,268616.75
129547,17.85,310449.41
137308,17.85,395636.04
69200,17.85,366955.01
7359,17.85,342980.47
75192,17.85,257240.2
46492,17.85,255925.05
40269,17.85,289854.35
7310,17.85,240934.49
146669,17.84,328743.87
145042,17.84,385752.91
137929,17.84,349084.05
76512,17.84,262861.77
4910,17.84,252464.07
43487,17.84,357178.57
140749,17.84,334141.74
140357,17.84,310783.53
44649,17.84,399390
48458,17.83,320623.64
141904,17.83,429527.26
7500,17.83,338831.84
44710,17.83,315656.39
41966,17.83,261780
45086,17.83,288418.15
7726,17.82,250571.58
126007,17.82,303102.81
72904,17.82,427538.16
72797,17.82,286521.05
136573,17.82,299004.93
2088,17.82,290969.88
138600,17.81,275793.28
128898,17.81,271775.02
106669,17.81,296149.81
83484,17.81,309486.77
113507,17.81,449156.82
140105,17.81,332022.53
58107,17.8,295816.81
4839,17.8,392857.11
136894,17.8,383676.73
54453,17.8,327396.96
138391,17.8,326512.32
54298,17.8,288568.94
139206,17.8,290708.35
138431,17.8,308451.51
82474,17.79,419510.6
139169,17.79,410826.05
139580,17.79,351872.97
46684,17.79,357212.46
49377,17.79,321504.8
44788,17.79,318974.72
52388,17.79,313140
265,17.79,415216.62
71282,17.79,275245.27
46494,17.79,247520
139565,17.79,380341.78
96167,17.79,289680.39
151034,17.79,308766.59
44848,17.78,307162.25
61577,17.78,407899.46
142746,17.78,239797.95
70089,17.78,259386.03
136055,17.78,256917.82
142287,17.78,269757.94
46830,17.77,324484.78
44314,17.77,386458.08
47581,17.77,336674.46
65710,17.77,284267.36
42994,17.77,224956.5
4393,17.77,239427.05
137366,17.76,328668.31
35627,17.76,425334.73
12195,17.76,243404.05
136883,17.76,412305.99
47481,17.76,243802.49
81555,17.76,260729.23
72777,17.76,335317.13
43860,17.76,423943.24
137061,17.75,318691.92
115677,17.75,340571.66
117319,17.75,406037.68
136733,17.75,244761.67
117699,17.75,303529.8
58775,17.75,248779.76
139711,17.75,310234.65
68359,17.74,296392.37
63770,17.74,347550.18
80178,17.74,266463.4
139531,17.73,245516.96
58613,17.73,266531.74
132946,17.73,338960.12
138060,17.73,292726.88
45270,17.73,237820.12
139191,17.73,338185.85
44237,17.73,251305.66
101067,17.73,292644.48
37034,17.73,225879.17
140377,17.73,298316.66
143007,17.72,335825.34
45601,17.72,321834.32
35143,17.72,335797.98
45211,17.72,395168.12
136137,17.72,293726.64
138972,17.72,257876.68
137218,17.72,336587.13
139957,17.71,336294.65
